word,definition
Donkey,"Beach, surf site, Keālia, Kauaʻi. Wide calcareous sand beach on the north side of Paliku Point. The surf site is a shorebreak off the beach. The land here was originally part of the Makee Sugar Company until 1934 when it became part of Līhuʻe Plantation in a consolidation. Līhuʻe Plantation continued to grow sugarcane until 1990, when it terminated operations on its 3,300 acres of agricultural land between Keālia and Anahola. The ahupuaʻa, or land division, of Keālia, 6,700 acres in area including Keālia and Donkey Beaches, was sold by Amfac Land Company in 1998 to Keālia Plantation LLC. While the plantation was still in operation prior to 1990, donkeys were used to haul seed cane into fields that were otherwise difficult to access. When the donkeys were idle, they were pastured in the grassy field behind the beach, giving the site its popular name."
Pūhau,"Pond, spring, Nīnole, Hawaiʻi. Spring-fed pond on the shore, partially filled by erosion runoff. The pond is named after one of two springs, Pūhau and Kauale, that supply the pond.<br><br>Literally, ice spring.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Palikū,"Sea cliff, Waipiʻo, Maui. Highest sea cliff on the shore of Waipiʻo Bay. Literally, vertical cliff.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
South,"1. Lagoon, Kāneʻohe, Oʻahu. One of several man-made lagoons at Coconut Island that were made by Christian Holmes, who owned the island in the 1930s. South Lagoon is primarily used for research vessels and private boats. 2. Point, fishing site, mooring site, Kahuku, Hawaiʻi. Southernmost point in the United States. The mooring site is at the base of the sea cliffs at the end of the point. The deep waters off South Point are a famous fishing site, especially for ʻahi, or yellowfin tuna. Also known as Ka Lae. 3. Point, Niʻihau. South end of the island. Also known as Kawaihoa. 4. Shore, Oʻahu. Shore from Makapuʻu Point to Barbers Point."
ʻŌhumu,"Fishing site, Waipiʻo, Maui. At the base of the sea cliffs<br>at the north end of Waipiʻo Bay. Lit., complain."
Aloha ʻĀina,"No base definition, only supplemental content.<br>1. Beach, southwest shore, Kahoʻolawe. An otherwise unnamed calcareous sand beach near Makaʻalae. In 1976, a group called the Protect Kahoʻolawe ʻOhana dedicated itself to stopping the U.S. Navy's bombing of Kahoʻolawe and to preserving the cultural, historical, and environmental integrity of the island. The group's efforts evolved into a statewide movement that was finally rewarded on May 8, 1994, when the island was returned to state ownership. In 1982, several of the group's members secretly paddled to Kahoʻolawe to occupy the island in protest of the RIMPAC exercises. They eluded the military search parties, but wanted to make sure the navy knew that they were there. On the side of a sand dune in this small unnamed bay, with large driftwood letters they spelled out ""Aloha ʻĀina,"" the group's motto. The beach has since been known by this name.<br>2. Park, Pearl Harbor, Oʻahu. On the shore near the Pearl Harbor Officers' Club.<br><br>Literally, love [of the] land.<br> Nā Lepili <br> Tags: Kahoʻolawe Oʻahu <br> Papa helu loli"
Kinaʻu,"Cape, Honuaʻula, Maui. Point that is part of the ʻĀhihi-Kīnaʻu Natural Area Reserve.<br><br>Literally, flaw.<br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Kīholo,"1. Bay, dive site, surf site, Kīholo, Hawaiʻi. One of the Big Island's largest bays at 2 miles in width. Black sand and pebble beaches line the shore of the bay. The surf site and primary dive site are on the reef in the center of the bay off the large coconut grove. Wainānāliʻi Pond at the north end of the bay is a unique lagoon that is an important habitat for sea turtles. Kīholo Bay is also known as Turtle Bay. 2. Special fisheries management area. This designation for Kīholo Bay prohibits the use of gill nets to protect the turtles that feed and rest here. Gill nets trap and drown turtles. The rules still permit pole and throw-net fishing. Kīholo Bay, including Wainānāliʻi Pond, is one of the major habitats on the island for green sea turtles and hawksbill turtles. 3. Trail, Kīholo, Hawaiʻi. Historic stepping-stone trail paved with smooth, flat, waterworn stones, or paʻalā, across the aʻā on the shore of Kīholo Bay to Nāwaikulua Point. Part of the Ala Kahakai National Historic Trail. Lit., large fishhook or net."
Waiuli,"Spring, Keaukaha, Hawaiʻi. Spring on the point fronting Leleiwi Beach Park. Perhaps lit., blue-green water."
Alula,"Beach, Honokōhau, Hawaiʻi. Small calcareous sand and lava fragment beach at the entrance to Honokōhau Small Boat Harbor. Also known as Manta Ray Beach.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Scout,"Island, Keaukaha, Hawaiʻi. Small, flat rock island off Kealoha Park that was formerly a popular camping site for Keaukaha residents and for the Big Island's Boy Scouts. Also known as Peʻewē, Peiwē."
Makapuʻu,"Bay, beach park (46.9 acres), dive site, head, point, surf site, Waimānalo, Oʻahu. Pocket of calcareous sand on the bay between Mānana (Rabbit) Island and Makapuʻu Point. The beach is in the lee of Makapuʻu Head (647 feet), the headland that is the easternmost point of Oʻahu and marked by a light at Makapuʻu Point. Literally, bulging eyes. A stone on the point below the light was said to have had eight protrusions resembling human eyes. The stone, a kinolau—the physical manifestation of a legendary woman named Makapuʻu—is no longer there.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Honeymoon,"1. Beach, Kalalau, Kauaʻi. Narrow calcareous sand beach at the foot of the sea cliffs to the east of Kalalau Valley. Named for its isolated location away from the rest of the beachgoers at Kalalau. 2. Beach park, Hickam Air Force Base, Oʻahu. Small, man-made calcareous sand beach approximately 150 feet long and picnic area on the shore of Hickam Harbor adjacent to the Reef Runway. Its use is by permit only and primarily by organized groups. Named because of its isolated location away from the rest of the beachgoers at Hiekam Beach Park."
Popoki,"Fishing site, Mākena, Maui. North of Pamolepo, the small graveyard that belongs to the Kukahiko family of Mākena. Lit., short or thick (a variation of pokipoki)."
Niu,"Channel, peninsula, Niu, Oʻahu. A natural, unmarked channel cuts through the reef on the east side of Niu Peninsula and leads to an anchorage off the beachfront homes on the peninsula. The peninsula was created by filling in a former fishpond. Literally, coconut.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Pololū,"Beach, beachcombing site, surf site, valley, North Kohala, Hawaiʻi. Pololū Valley is one of seven isolated coastal valleys on the north side of Kohala Mountain. A black sand beach with a wide, shallow sandbar offshore and high vegetated dunes in the backshore front the valley. Ironwood trees are the primary dune vegetation. The surf site is a shorebreak on the sandbar, and the beach is a popular beachcombing site. The black sand is detrital material eroded and transported to the shore by Pololū Stream.<br><br>Literally, long spear.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Foster,"Point, Hickam Air Force Base, Oʻahu. Point and picnic pavilion at the west end of Hickam Harbor named for Lou Foster, longtime harbormaster at Hickam Harbor who helped to develop the harbor in 1957."
Flies,"Surf site, Kakaʻako, Oʻahu. Off the west end of Kakaʻako Waterfront Park. The park is built on a former landfill which, when it was active, was the home of many aggressive black flies that bit the surfers and fishermen. It was named in the early 1960s by Joe Kuala who worked nearby in the Inter-island Surf Shop. Flies was the closest surf site to the shop.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Koʻieʻie,"Fishpond, Kīhei, Maui. Ancient fishpond at Kalepolepo Beach in Kīhei. Ke Au ʻOkoʻa, a Hawaiian language newspaper, reported in December 1869 that Kamehameha I had ordered the pond rebuilt during his reign. Also known as Kalepolepo. Literally, rapid, rushing water or current.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Kākalaioa,"Rock, Makapuʻu, Oʻahu. Rock in the sea off Makapuʻu.<br><br>Literally, gray nickers (a rough bramble; the rocks here are as sharp as kākalaioa thorns).<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Waikīkī,"No base definition, only supplemental content.<br>1. Aquarium, Waikīkī, Oʻahu. The Honolulu Rapid Transit Company (HRT) built the Aquarium in 1904 at the east<br>end of Waikīkī. HRT owners hoped the facility would stimulate public ridership to the end of its trolley line. Charles M. Cooke paid for its construction and James B. Castle provided the land. Both were directors of the HRT. The original structure was replaced by the present one in 1955. A research laboratory established as part of the aquarium in 1912 became part of the University of Hawaiʻi in 1919.<br>2. Beach, Waikīkī, Oʻahu. One of the most famous beaches in the world, Waikīkī Beach is a 2-mile long calcareous sand beach between the Elks Club to the east and the Ala Wai Small Boat Harbor to the west. Formerly a barrier beach between the ocean and an extensive wetland, it is now almost entirely artificial, having been altered with imported sand to enhance the beach and seawalls to reduce erosion.<br>3. Beach waters, Waikīkī, Oʻahu. Undesignated moorings immediately off the beach from Diamond Head to Fort DeRussy.<br>4. Historic Trail, Waikīkī, Oʻahu. A 2-mile trail that begins at Kūhiō Beach Park, follows Waikīkī Beach west to the Hilton Hawaiian Village, and ends inland at the King Kalākaua Statue at the intersection of Kalākaua and Kūhiō Avenues. It includes nineteen bronze surfboard-shaped markers, each identifying an important historic, natural, or cultural site.<br>5. Marine life conservation district (76 acres), Waikīkī, Oʻahu. Established in 1988. The Waikīkī MLCD extends from the Kapahulu Groin (The Wall) to the Waikīkī War Memorial Natatorium and includes the offshore reef.<br>6. Surf sites, Waikīkī, Oʻahu. There is no single surf site known as Waikīkī. ""Surfing at Waikīkī"" usually means surfing at either Queen's or Canoes, the two famous surf sites in the center of Waikīkī Beach.<br>7. War memorial natatorium. Waikīkī, Oʻahu. A 100-meter saltwater swimming pool on the shore of Kapiʻolani Regional Park that was opened in 1927 as a memorial to honor the men from Hawaiʻi who died in World War I.<br>8. Wreck, Waikīkī, Oʻahu. Same as the Atlantis Wreck.<br>9. Yacht club. Private recreation facility in the Ala Wai Small Boat Harbor that includes 143 slips and visitor moorings. Lit., spouting water. Perhaps named for springs that were in the now landfilled wetlands behind the beach. Waikīkī was also the name of a chiefess.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kīhei,"1. Landing, Kīhei, Maui. Landing ruins at the north end of Mai Poina ʻOe Iʻau Beach Park. About 1890, Maui Sugar Plantation owners and farmers selected this site for a landing in Māʻalaea Bay. A 200-foot-long wharf was constructed and used by interisland steamers to land freight and ship produce. About 1915, the interisland steamers stopped calling because severe sand accretion prevented them from reaching the wharf, but smaller boats continued to use it until 1952 when Māʻalaea Small Boat Harbor was constructed. Now only a few pilings and a rubblemound remain. 2. Offshore mooring, Kīhei, Maui. State mooring site off the old landing. 3. Ramp, Kīhei, Maui. State boat launching facility south of Kamaʻole III Beach Park. Facilities include three ramps, two docks, and a vessel washdown area. Lit., shawl, cape, cloak."
Kalamaʻula,"Shore, Kalamaʻula, Molokaʻi. In 1920 Congress passed the Hawaiian Homes Commission Act to provide public lands for Hawaiians who were ""not less than one-half part of the blood of the races inhabiting the Hawaiian Islands previous to 1778."" Provisions were made for a commission to administer the lands, and in 1925 Kalamaʻula became the first Hawaiian homestead subdivision in the islands. Among the first residents there were Marcelus and Emma Kala Dudoit. Fronting their home was a large stone that had a natural etching of a sun and five rays, and it was from this<br>stone called Kalamaʻula that the area took its name. Mrs. Dudoit wrote a song entitled ""Kalamaʻula"" in honor of her home. The song is now a Hawaiian falsetto standard. Literally, the red torch.<br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Wedge,"Surf site, Kawela, Oʻahu. Unusual horseshoe or ""wedgeshaped"" wave that breaks on a shallow reef on the north side of Kawela Bay. Also known as Rainbows."
Hāpuna,"Bay, beach, surf site, Hāpuna, Hawaiʻi. Flat calcareous sand beach fronted by a shallow sandbar that is the longest and widest calcareous sand beach on the island. During the summer months, the beach is 200 feet wide. A state park borders the south half of the beach, and the Hāpuna Beach Prince Hotel borders the north half. The surf site is a shorebreak on the sandbar. State law permits only bodysurfing and body-boarding in the shorebreak. Board surfing is not allowed. Hāpuna is the island's most popular beach, with beachgoers often driving from every corner of the island on weekends and holidays. The 1.1-mile Big Island Rough Water Swim has been held here every summer since 1979. The racecourse circles the bay.<br><br>Literally, spring.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
