word,definition
UMIUMI,"I. Ua manao nui na Hebera i ka umiumi. O ka nui o ka umiumi ka mea e hanohano ai. Hilahila lakou ke uuku ka umiumi. O ka hoino i ka umiumi, ma ka hana a ma ka olelo, he mea ia e naukiuki loa ai. O ka honi aku i ka umiumi, oia ke aloha aku i ka makamaka. Ua malama pono ia ka umiumi, ua poni i ka aila, Hal. 133:2; Dan. 10:3. O ka uhuki a me ke kahi i ka umiumi, he hoailona ia o ke kanikau nui; a ina nele loa i ka umiumi, he mea hilahila loa, Ez. 9:3; Is. 15:2; Ier. 41:5; 48:37. Nolaila ua moakaka ke ano o kekahi mau pauku o ka Baibala, 1 Sam. 21:13; 2 Sam. 20:9; Is. 7:20; 50:6; Ez. 5:1-5. E nana KAHI UMIUMI."
UMU,I. E nana BERENA.
UPUPA,"I. , he wahi manu maemae ole ma ke kanawai o Mose, Oihk. 11:19."
WAHA,"I. o ka mea nana i olelo aku, oia ke ano ma kekahi mau pauku, Puk. 4:16; Ier. 15:19. Olelo mai ke Akua ia Mose, 'he waha no he waha,' Nah. 12:8, oia, olelo akaka loa mai. 'I mau ke kanawai' ma ka waha o ka poe Hebera, Puk. 13:9, o ka kamailio pinepine ia no ke kanawai. O 'ka laau o kona waha,' Is. 11:4, a me 'ka pahikaua wai halua, oi loa,' Hoik. 1:16, oia ka mana o ka Kristo olelo hooponopono. E nana Is. 49:2; 4:12."
WAHINE,"I. Ua hoikeia mai ka wahine ma ka Baibala, he hoa alohaia, a he kookoolua o ke kane, aole he kauwa nana, Kin. 2:23, 24, i hanaia i kookoolua nona, Kin. 2:18. He okoa no kana hana, Kin. 3:16; 1 Kor. 11:3, 8, 9; 14:34, 35; 1 Tim. 2:11-14, aka, ua kupono no oia i kela hana, e like me ke kane i kupono i kana hana. O ke kane a me ka wahine, hookahi no laua; o ke ano o ke kane a me ke ano o ka wahine kupono no kekahi i kekahi, a he kumu ia o ke aloha io a me ke kuikahi mau. Pela e hookiekie ae ka Baibala i na wahine Iudaio maluna o na wahine pegana; a aia ma ke Kauoha Kahiko, ka moolelo maikai loa o kekahi poe wahine haipule. Aka, ma ka pono euanelio, ua like ole loa no o na wahine Kristiano a me na wahine pegana; o na wahine pegana aole aoia lakou, ua hoohaahaaia, ua hookapuia, a lilo lakou i mea paani, a i mea hookauwa na na kane; a o na wahine Kristiano, ua aoia lakou, ua alohaia, a hookiekieia, a lilo lakou i mea hooluolu a hoomaikai i ko ke ao nei. O ka pono Kristiano, papa mai ia, aole papalua na wahine i ke kane hookahi, hookahi kane hookahi wahine, aole hemo, hookahi wale no kumu no ka hemo ana, Mat. 5:32; 19:3-9. Ua olelo mai ka pono Kristiano, aohe mea paa, aohe mea paa ole, aohe kane, aohe wahine, hookahi na mea a pau iloko o Kristo Iesu, Gal. 3:28; a ma ka lani, aole mare hou ia, aka, ua like me na anela o ke Akua, Mat. 22:30. Ina he mua ka wahine i ka haule ana, ua hoohanohanoia oia i kona lilo ana i makua hookahi o ka mea Hoola; a o na wahine, lilo no lakou i makamaka oiaio o Kristo ma ka honua nei. Ua kau nui mai ka hoino mua maluna o ka wahine, aka, ua mahuahua mai ka lokomaikai o ka euanelio ia lakou. Ma ka Aina Hikina, noho iho la na wahine ma kahi mehameha, aole ikeia lakou ma ke akea ke ole i uhiia i ka palemaka, aole halawai pinepine me na mea e, aole ike lakou i na kanaka i hele mai e ike i ka lakou kane, aole hoi e ai pu me na kane o ko lakou ohua iho. Ua hana lakou i na hana ma ka hale, Sol. 31; oia ka wili palaoa ana, ka hana berena, ka ulana lole, ka humuhumu, a pela aku. O ka poe ilihune hoiliili lakou i ke koena-ai ma ka mahinaai; malama no na kaikamahine o na makua'lii i na holoholona o ko lakou makua, Kin. 29:9; Puk. 2:16; huki na wahine i ka wai no ka ohana, a halihali i ka ipuwai ma ko lakou poohiwi, a hiki i ka hale, Kin. 24:15-20; Ioa. 4:38."
WAI,"I. E nana LUAWAI a me PUNAWAI. Ma Isaia 35:7, o ka olelo Hebera no ka 'lepo olinolino,' ua like no ia me ka olelo Arabia no ka 'mirage,' he mea oiaio ole ia i ikea mai i ka maka o ka poe hele nia ka aina wela a maloo; he wai no i ka nana aku, aka, i ka hookokoke, e nalo wale aku no ka wai, he aina maloo wale no, ka! Aole pela ka pono o ka euanelio, aohe mea oiaio ole ia, aka, he wai maoli no ia o ke ola, Is. 55:1; Ioa. 4:14; Hoik. 22:1. E nana Is. 29:8; Ier. 15:18."
WAIMAKA,"I. Ua ukuhiia ka waimaka o ka poe kanikau iloko o na omole liilii ma Roma, a ma Palesetine hoi, a ua waihoia ma na halekupapau; a i ka weheia'na o na halekupapau kahiko, ua loaa no e noho nei. Malaila moakaka paha o Hal. 59:8, a o ke ano, ua manao mau mai ke Akua i ke kaumaha o kona poe kanaka. Ma Hoik. 7:17, ua oleloia, 'na ke Akua no e holoi ae, mai ko lakou maka aku, i na wainiaka a pau,' oia, e hoopau ia i ko lakou kaumaha a pau."
WAINA,"I. Kupono ke kumuwaina i kela aina o Kanaana, ulu maikai no malaila, nolaila ua inu nui ia ka waina ma na ahaaina, Eset. 1:7; 5:6; Dan. 5:1-4; Ioa. 2:3. Oia kekahi hua nui o ka Aina Hoano, nolaila lilo ka waina i mohaiinu ma ka luakini, Puk. 29:40; Nah. 15:4-10; komo ia iloko o na 'huamua' o ka aina, Kan. 18:4; a ua inoaia ma ka ahaaina moliaola, a mahope ma ka ahaaina a ka Haku, Mat. 26:27-29. O ka waina a me ka palaoa a me ka aila, oia na mea e lako loa ai ke kino, Hal. 4:7; Hos. 2:8; Ioela 2:19. Ma ka Baibala Hebera, he umi na huaolelo okoa i unuhiia he 'waina,' a elua olelo Helene ma ke Kauoha Hou. Ma kekahi olelo Hebera, 'Yayin,' komo na waina o kela ano keia ano, pela hoi ma kekahi olelo Helene, 'Oinos, Neh. 5:18. Okoa no ka waina i oleloia ma ka Baibala, he mea e ona ai kekahi waina, aole e ona ai kekahi waina. Ua hanaia ka 'waina o Helebona' ma Damaseko, a ua hoiliia aku i Turo, Ez. 27:18. Ua like no ia me ka 'waina o Lebanona,' kaulana no ka maikai, Hos. 14:7. E nana HELEBONA. Hoahewa loa no ka Baibala i ka inu waina ana, ke loaa malaila ka ona. Ka waina i olelo mua ia ma ka Baibala, lilo no ia i mea e hewa ai a e hilahila ai, a pela no mahope aku, Kin. 9:21; 19:31-36; 1 Sam. 25:36, 37; 2 Sam. 13:28; 1 Nahi 20:12-21; Eset. 1:10, 11; Dan. 5:23; Hoik. 17:2. Ua kapaia he mea henehene, Sol. 20:1; he kumu ia o na mea ino he nui wale, Sol. 23:29-35; Is. 5:11, 12, 22; 28:1-7; 56:12; Hos. 4:11. Ua kapuia ka inu ana i kekahi manawa, Oihk. 10:9; Nah. 6:3. He hana ia o ka poe hewa, Ioela 3:3; Am. 6:6. Ua ao nui mai ka Baibala e malama o hewa ilaila, 1 Sam. 1:14; Sol. 23:31; 31:4, 5; 1 Tim. 3:3; Hoahewa loa mai kahi pauku i ka mea e hoohainu mai i kona koalauna, Hab. 2:15. Ua loaa ia Daniela a me ka poe Rekaba ke kumu pono no ka haalele loa ana i ka inu waina, Ier. 35:14; Dan. 1:8. Ua hoapono mai no ka Baibala i kela manao o Paulo, Rom. 14:21; 1 Kor. 8:13. E nana KAOMIWAINA."
WAIPUILANI,"I. he mea i ikeia ma ka Kaiwaenahonua a me na kai e ae; no ka puahiohio no paha ia mea. Ua ikeia he wahi ao eleele a poepoe ma ke aouli, e neenee ana, a he wahi mea poepoe, mai ke kai mai e pii a hui me ia maluna. Ma kahi hui, eha paha kapuwai ka anawaena, a nahaia, haule nui ka wai, Hal. 42:7; he wai lele paha ke ano ma keia pauku."
WAIUPAA,"I. oia kekahi mea ai ma ka Hikina, 1 Sam. 17:18; 2 Sam, 17:29. He keokeo ia, a maloo, he paa. Me he pa-ti kona nui, Iob. 10:10."
WANANA,"I. oia ka hoike e mai o na mea e hiki mai ana, ma ka ulukia ana e ke Akua. Aole like ia me ke koho wale ana. No ke Akua mai ka wanana oiaio. Eia kekaki mau hoailona o ka wanana oiaio: o ka hoike e mai i ka wa maopopo mamua o ka mea i wanana mai; a i like loa ia me ka mea e hiki mai, ka mea koi hiki ole a ke kanaka ke ike aku, me ke kokua ole mai o ke Akua. Ma kekahi mau wanana ma ka Baibala, ua hoikeia mai na hana i kekahi mau haneri makahiki mamua o ka hana ana, aka, ua hookoia ia mau wanana e like loa me ka mea i koike mua ia mai. Pela no ka wanana no ka hiki mai ana o ka Mesia, a me kona make ana; a no ka puehu ana hoi o ka poe Iudaio. O na wanana ma ka Baibala, he kupaianaha no ia, malaila i hoikeia mai ka moolelo o ko ke ao nei, na mea i hoomaopopo ole ia e na kaula, a 'ua imi nui no lakou i ka mea a me ka manawa a ka Uhane o Kristo i hai mai ai iloko o lakuu, i hoike mua ana mai i ka hoino o Kristo,'1 Pet. 1:11, 12; no ke Akua mai ia hoike ana, a he kupainaha no ia kakou. He wahi pohihihi no kekaki mau wanana, i ka nana aku, aka nae, e hiki mai ka wa e hookoia, alaila maopopo loa no. O kekahi wanana i pili i kekahi mea kokoke mai, pili hoi i kekahi mea liuliu aku. Pela no ma Mat. 24, no ka hiki mai ana o Kristo ka wanana; hoike mua mai o Mataio i kona hiki mai e luku i Ierusalema, a mahope i kona hiki mai ana i ka pau ana o ko ke ao nei. E nana KAULA."
WAWAE,"I. Ma ka Hikina, he ololi na ala ma na aina pali, a he paheehee; nolaila keia mau olelo, 'E hoopahee auanei ko lakou wawae,' Kan. 32:35; 'Aole ia e haawi i kou wawae i ke kulanalana,' Hal. 121:3; Hal. 66:9; Ier. 13:16. E nana hoi Is. 8:14; Luk. 2:34. O ka wawae oloheloke, he hoailona ia o ke kanikau. Olelo mai ke Akua ia Ezekiela, 'aole e kanikau no na mea make, a e hawele ae i kou mau kamaa ma kou mau wawae,' Ez. 24:17. He hoailona hoi ia o ka mahalo. Wehe no o Mose i kona kamaa i kona hookokoke ana i ka laalaau e aa ana i ke ahi; a i ka lawelawe ana o na kahuna ma ka luakini, olohelohe no ko lakou wawae. I ke komo ana o ka poe Tureke i ko lakou halepule, holoi iho la lakou i ka wawae a me ka lima. ka poe Kristiano ma Aitiopa, wehe iho la i ka kamaa i ko lakou komo ana i ka halepule; a pela hoi ka poe kahuna pegana ma Inia. ka poe lanakila i ke kaua, hehi no lakou i ko lakou wawae maluna o ka a-i o na'lii; oia kahi mea i ike pinepine ia ma na kii kahiko, Ios. 10:22-24; Hal. 8:6; Is. 49:23; 1 Kor. 15:25; Heb. 2:8. E nana NINEVA. Ma ka Aina Hikina, he mea mau no ke holoi i ka wawae o na malihini i hele mai, no ka mea, aole i uhiia ko lakou wawae, he wahi kamaa wale no malalo iho o ke kapuwai, Kin. 24:32; 43:21. Holoi iho la o Aberahama i ka wawae o ia mau anela ekolu, Kin. 18:4. He hana keia o na kauwa; nolaila kela olelo hoohaahaa a Abigaila ia Davida, i ko Davida imi ana ia ia i wahine nana, 'Aia hoi, e hooliloia kau kauwawahine i kauwa e holoi ai i na wawae o na kauwa a kuu haku,' 1 Sam. 25:41. O ka holoi i na wawae o ka poe hoano, oia kekahi hana i mahaloia, 1 Tim. 5:10. Ua hana no ia keia hana ma ia aina e noho nei. Mahope o ka ai ana o Iesu i ka ahaaina hope me kana mau haumana, ao aku oia ia lakou e noho haahaa, ma ka holoi ana i na wawae o kana mau haumana."
WI,"I. he mea pinepine no ia ma Palesetine, no ka mea, aole ua, mai Mei a Sepetemaba. I keia mau mahina makahi, maloo ka aina a nakaka, a ua pau na kahawai; ola kekahi mea ulu ma ke hau wale no a me ka wai i hookaheia. Ina aole hiki mai ka ua i kona manawa, he nui ka pilikia. Nolaila, o ka wi kekahi hahau a ke Akua i hoili mai maluna o ka poe hewa, Iob. 2:9; Ier. 50:38; Ioela 1:10-20; Hag. 1:11. Ua olelo pinepine ia kona pilikia ma ka Baibala, Kan. 28:23; Hal. 32:4; 102:4. Hoike mai ka Baibala i kekahi mau wi nui ma Palesetine, Kin. 12:10; 26:1; Ruta 1:1; 2 Nahi 6:25; Oih. 11:28. O ka wi kaulana loa, oia ka wi ma Aigupita i ka noho kuhina ana o Iosepa malaila, Kin. 41. He wi ano e, no ka palahalaha a me ka liuliu a me ka pilikia. Aole wi pinepine ma Aigupita, no ka halana ana o ka Nile. Ina aole halana ka wai o ka Nile ma Aigupita, ina aole haule ka ua i ka wa ua, ma Iudea, a ina i nui mai na uhini a me na peelua, he pilikia i ka wi. No ke Akua mai no ia mau mea a pau, a ia ia ke hahau mai i na kanaka kipi i ka wi, 2 Nalii 8:1, 2; Ez. 6:11; Mat. 24:7. O ka wi o ka uhane, ka wi pilikia nui ia, Am. 8:11."
WILOU,"I. he laau ia e ulu ana ma na aina nenelu, Ioba 40:22; Is. 44:4; o kona lau ua like no me ka lau oliva. Kauoha mai ke Akua i ka poe Hebera e lawe i na lala o na laau maikai -o na wilou o ke kahawai kekahi -a halihali ma ko lakou lima imua o Iehova me ka hauoli, ma ke ahaaina Kauhalelewa, Oihk. 23:40. O ka 'wilou kanikau, ' ka mea kaulana no ke kanikau ana o ka poe Hebera i nohopio, Hal. 137:2, he laau uluia ma Babulonia, a nolaila ua kapaia Salika Babulonika. 'Ke kahawai o na wilou,' Is. 15:7, ma Moaba, kahe no ia iloko o ka hema hikina o ke Kaimake."
AHAAINA A KA HAKU,"I. ua kapa ia hoi 'ka wawahi berena ana,' Oih. 2:42; 20:7, a me ka lawe pu ana i ke kino a me ke koko o Kristo, 1 Kor. 10:16. Oia kekahi o na oihana elua o ka ekalesia Kristiano, i hookumuia e ka Haku, iloko o ka pilikia, i ka po o ka ahaaina moliaola, i ka wa ana i kumakaiaia'i. He mea ia e nialainaia'i a hiki hou mai ia. Aia no i na hoahanau a pau e lalau i ka berena, ka hoailona o kona kino i wawahiia, a me ka waina, ka hoailona o kona koko i hookaheia i ola kakou. He mea ia e hoomanao ai i kela mohai nui, oia ke kumu o ko kakou pono a pau. Iloko o ka ahaaina a ka Haku, ua hana hou ia ka berita iwaena o Kristo a me kona poe kanaka. He hoaolona ia o ka launa pu ana o ko Iesu poe kanaka; a no ka poe manaoio wale no keia oihana, 1 Kor. 5:6-8. O ka poe i hana i keia hana me ka oiaio o ka naau, e loaa no ia lakou na mea maikai he nui loa, 2 Kor. 1:21, 22; Ep. 14:15, 10; aka, o ka poe i hana me ka pono ole, ua hoahewaia lakou, 1 Kor. 11:20-34. O kela olelo a ko Roma poe, i ka i ana, ua hoololi ia ka berena a lilo ia i ke kino maoli a me ka uhane maoli o Kristo, a ke kahuna i mohai hou aku ai, he mea ku e ia i ka olelo a ke Akua, a me ka mea a kakou i ike ai, ma ka ai ana i ka berena."
AHAOLELO,"I. he ahakukakuka ia. He aha aupuni kekahi ahaolelo, he aha ekalesia kekahi. Aia ma Ierusalema ka ahaolelo ekalesia mua i hoikeia mai, Oih: 15. Manao kekahi poe e pono e malama na hoahanau ekalesia a pau i na oihana Iudaio; a hoole kekahi poe. Akoakoa keia aha e kukakuka a hooholo ka manao malaila. Ae hke lakou aole e pono ke kau i keia mau oihana maluna o ko na aina e; ua pau ka oihana kahiko."
SO,"I. oia Seveko, i ka wa o Ahaza, M. K. 730, 2 Nalii. 17:4. E nana So."
SO,"I. ke alii o Aigupita. ua kuikahi ia me Hosea, ke alii o Iseraela, a ae mai e kokua ia ia; aka, aole hiki ia ia ke pale aku ia Salemanesera ke alii o Asuria, i ole e hoopio aku oia i Samaria, a hookahuli i ke aupuni, M. K. 721, 2 Nalii 17:4. E nana PARAO. Ua manaoia, o So, oia o Saboko II. ma ka moolelo kanaka, ke alii lua o Aitiopa, oia ka ohanaalii iwakalua kumamalima, a o ka mea mamua o Tirehaka. He mea hou no i loaa i ka eli ana ma Nineva, e hooiaio no i ka moolelo Baibala. Ua ikeia ma ka Baibala, he kaua pinepine iwaena o Aigupita a me Asuria, i ka wa ikaika o Asuria, a kaua no o So me Salemanesera. A pau ke kaua ana, alaila ka hana kuikahi. Ua akaka ia ma ka Baibala, a ua akaka hoi ma keia mau mea i loaa ma Nineva. Ma ka halealii o Senakeriba i hemo ai noloko o ka lepo, ua loaa no kekahi keena uuku, kahi i waiho ai na palapala aupuni; a iwaena o na sila malaila. ua loaa no ke sila o So, i ikeia e ka poe huli i na mea kahiko o Aigupita. Ua paiia ke sila ma kekahi apana kepau, e like me ka mea mau, a ma keia wahi kepau, ua paiia hoi ke sila aupuni o Asuria. Ma keia mau sila, ua moakaka paha, ua waihoia ma ia keena ka palapala kuikahi o ia mau aupuni elua. Ina pela, i ka wa i kau ai keia mau alii elua i ka laua mau sila ma keia palapala, -ka mea i hoi hou i ka lepo, e like me ko laua kino iho, -ua kau mai ka Mea Kiekie loa, ma keia hana a laua, i ke sila hou ma kana olelo hemolele, ka mea oiaio a mau aku no."
AHIAHI,"I. Puk. 12:6; Nah. 9:3; 28:4. Oia ka wa e pepehi ai i ka moliaola, a kaumaha aku hoi i ka mohai ahiahi, Puk. 29:39-41. I ka poe Hebera, elua ahiahi, i ka hora akolu ka mua, a i ka napoo ana o ka la ka lua. E nana LA."
AIE,"I. Ma ke kanawai o Mose ia Iehova no ka aina a pau o ka poe Iudaio, a nana ia i haawi ia lakou e ai i ka aina, a na lakou e haawi aie oluolu aku i ko lakou hoohanau ilihune; a hala na makahiki ehiku, alaila e haawi lilo loa aku. A ina i laweia ka ukupanai, aole pono e hana hookaumaka, e hana oluolu aku no, Puk. 22:25, 27; Kan. 15:1-11; 23:19, 20; 24:6, 10-13, 17. He pono no ke ano nui iloko o keia mau kanawai o Mose, a ua pili i ka poe waiwai a pau i keia wa e noho nei. O ka poe a pau i manaoio i ke Akua, he poe puuku lakou no ke Akua, a ia lakou e malama i ka waiwai e hke me ka makemake o ka mea nona ka waiwai a pau. E like me keia ke ao mai ana o Iesu, Luk. 6:34, 35."
AIHUE,"I. Puk. 20:15; Sol. 22:22, ua hoopaiia ma ke kanawai o Mose, ma ka uku pa-lua, a pa-ha paha, a ua laweia ka waiwai, a o ka hana paha o ka aihue e hookaa aku, ai, Puk. 22:1-8, 23;2 Sam. 12:6; Sol. 6:30, 31; Luk. 19:8. Ina make ke kanaka aihue a wawahi hale i ka po, aole pili kona koko i ka mea pepehi; a o ka make ka uku hoopai o ka mea aihue kanaka, Puk. 21:16; 22:2."
AIGUPITA,"I. he aina kaulana ma ka aoao akau o Aferika, ma ka hikina o ke Kaiwaenahonua. Ua kapaia Mazeraima e ka poe Hebera, Kin. 10:6, a kapuia Mizera i keia wa e ka poe Arabia. Ua kapaia Aigupita e ka poe Helene a me ko Roma. Aole ikeia ke kumu o keia inoa. O ka aina kanaka o Aigupita, he awawa nui ia; malaila ke kahe ana o ka muliwai Nile, a pololei mai, mai ka hema a i ka akau. Aia ma kela aoao keia aoao, he mau moo-mauna, a ma ke kauwahi kokoke i ka muliwai, akea aku ma ke kauwahi. I ka pau ana o keia awa- wa ma ka akau, kanalima mile iuka mai ke kai aku, ua maheleia ka Nile, a manamana aku, a oia ka mea i kapaia Deleta. Ma ka helu ana o ka poe kahiko, ehiku manamana, a ehiku nuku; o Pelusio ka manamana hikina, i keia wa o Tine; o Kanopo, ke komohana, ano Aboukira. A puka aku keia mau manamana a pau mai kahi hookahi o ka muhwai, a kaawale aku a hiki i kahakai, nolaila lilo lakou i huinakolu, o ke kai no kekahi aoao o ka huinakolu; a oia ke ano o ka huaolelo Helene, deleta, â, nolaila, ua kapaia keia hapa o Aigupita, Deleta, a oia mau no kona inoa. Olelo mai o ke kaula o Ezekiela, e moe ana o Aigupita mai ka halekiai, oia o Migedola, a i Aitiopa, Ez. 29:10; 30:6. Maanei i puka mai ka Nile mai loko ae o na pali pohaku wailele, a komo iloko o Aigupita. Nolaila o ka loa o ka aina, eha haneri me kanalima mile, a o kana mau mile kuea he umikumamakahi tausani. Like ole ka akea o ke awawa o ka Nile. Ma ke hauwahi, halana ka wai a hiki i ka mauna, i kela makahiki i keia makahiki, a ma ke kauwahi, koe no kekahi apana aina, aole halana ka wai, nolaila maloo mau no, aohe mea kupu. I kinohi pili no ka inoa Aigupita i ke awawa a me ke deleta wale no, aka, mahope ae, pili no i ka aina a hiki i ke Kaiula.<br>II. O ka aina kanaka o Aigupita, he awawa nui ia; malaila ke kahe ana o ka muliwai Nile, a pololei mai, mai ka hema a i ka akau. Aia ma kela aoao keia aoao, he mau moo-mauna, a ma ke kauwahi kokoke i ka muliwai, akea aku ma ke kauwahi. I ka pau ana o keia awa- wa ma ka akau, kanalima mile iuka mai ke kai aku, ua maheleia ka Nile, a manamana aku, a oia ka mea i kapaia Deleta. Ma ka helu ana o ka poe kahiko, ehiku manamana, a ehiku nuku; o Pelusio ka manamana hikina, i keia wa o Tine; o Kanopo, ke komohana, ano Aboukira. A puka aku keia mau manamana a pau mai kahi hookahi o ka muhwai, a kaawale aku a hiki i kahakai, nolaila lilo lakou i huinakolu, o ke kai no kekahi aoao o ka huinakolu; a oia ke ano o ka huaolelo Helene, deleta, â, nolaila, ua kapaia keia hapa o Aigupita, Deleta, a oia mau no kona inoa.<br>III. Olelo mai o ke kaula o Ezekiela, e moe ana o Aigupita mai ka halekiai, oia o Migedola, a i Aitiopa, Ez. 29:10; 30:6. Maanei i puka mai ka Nile mai loko ae o na pali pohaku wailele, a komo iloko o Aigupita. Nolaila o ka loa o ka aina, eha haneri me kanalima mile, a o kana mau mile kuea he umikumamakahi tausani. Like ole ka akea o ke awawa o ka Nile. Ma ke hauwahi, halana ka wai a hiki i ka mauna, i kela makahiki i keia makahiki, a ma ke kauwahi, koe no kekahi apana aina, aole halana ka wai, nolaila maloo mau no, aohe mea kupu. I kinohi pili no ka inoa Aigupita i ke awawa a me ke deleta wale no, aka, mahope ae, pili no i ka aina a hiki i ke Kaiula."
AIGUPITA,"I. O ke kumu o ka momona o ka aina, aole no ka pulu ana o ka aina i ka wai o ka Nile wale no, aka, no ka lepo momona kekahi a ka wai i lawe mai a waiho ma ka aina. Ua like ia me ke kipulu ana o ka aina; a ua lulu koke ia ka hua, me ka oopalau ole, a kupu koke mai, a ulu maikai mai, a hua nui mai i ka hua. E nana AIGUPITA. Aole halana ka wai ma ka aina o Aigupita a puni, no ka mea, ua puupuu ka aina, aole i uhiia ke kauwahi o ka aina i ka wai no ke kiekie o ka aina. Ua uhiia ka aina kokoke i ka muliwai, aka, o kekahi aina, aole pulu; nolaila ua hanaia na lokowai a me na auwai e hookahe i ka wai ma kela wahi keia wahi o ka aina, i pulu na kihapai a pau, Kan. 11:10. E like me ka halana ana o ka Nile, pela ka lako ana o ka ai. Ina he hapa ka pii ana o ka wai i kekahi makahiki, he makahiki wi no ia; a pela no i kekahi manawa, ina nui loa ka wai. Ina e maloo loa ana o keia muliwai, oia ka neoneo loa ana o kela aina i kanaka ole. Is. 11:15; 19:1-10; Ez. 29:10; 30:12. He lepo ka wai o ka Nile i kekahi manawa, aka, ina i hoomaemaeia, he wai inu maikai loa. Pela mai na mea a pau i hele ilaila. Hoonani nui ko Aigupita i keia wai, a hoomana no i ka muliwai me he akua la. Kapa aku ka poe Hebera i ka Euperate a me ka Nile, 'ke kai,' Nahu. 3:8. Pela no ka poe Arabia a me ko Aigupita i keia wa e noho nei. Ua kaulana no hoi ka Nile i keia wa no kona ia. E nana Nah. 11:5; Is. 19:8. Ua loaa hoi ma kona wai ka leviatana a me ka hipopotamu. E nana AIGUPITA a me SIHORA."
AILA,"I. Ma ka Aina Hikina, i ka wa kahiko loa, o ka aila hoolaa kekahi aila, a o ka aila e hamo ai i ke poo, i ka umiumi, a me ke kino a pau kekahi aila, Kin. 28:18. E nana PONIIA ANA. He mea ai no hoi ka aila, Ez. 16:13. Ua makemakeia ka aila oliva hou mamua o ka bata a me ka aila holoholona i mea e miko ai ka ai, a i keia la ma Suria, ua hoomoaia kela ai keia ai me ka aila. Ua komo hoi ia iloko o ka mohai-ai ma ka luakini, i hui pu ia me ka palaoa, Oihk. 5:11; 6:21. Ua manao nui ia ka aila oliva aiai i aila kukui, a oia ka aila malamalama iloko o ka halalewa. No ia mau mea, o ka mahiia ana o ka laau-oliva, he mea e waiwai ai, 1 Oihlii. 27:28; Ez. 27:17; Hos. 12:1. He mea e hoahu ai, a e kalepa ai ka aila e like me ka palaoa a me ka waina, 2 Oihlii 32:28; Ezera 3:7. Ua loaa no ka aila maikai noloko mai o ka hua maka, ma ke kuiia ana, Puk. 27:20; 29:40. Ua kuiia ka hua oo me ka pohaku olokaa. Alaila ua kaomiia iloko o ka mea kaomi. I keia wa, aole hehiia ka hua oliva me ka wawae; aka pela ka hana ana iwaena o ka poe Hebera, ina pala ka hua, Mik. 6:15. Getesemane, oia kaomi-aila, no ke kaomi-aila paha ma ia mala keia inoa. E nana OLIVA."
